id,0500000US13081,STATE,13,COUNTY,081,name,Crisp,Active,35,Inactive,2,Emeritus,0,Shorthand_FIPS,81,region,13081,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,9.9,PctPopNONEnglishHome,4.4,pctPopLEQpovertylevel,31.7,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,272.583000
id,0500000US13089,STATE,13,COUNTY,089,name,DeKalb,Active,3074,Inactive,471,Emeritus,135,Shorthand_FIPS,89,region,13089,householdsHalfMileofPublicTransport,554802,pctHouseholdsHalfMileofPublicTransport,78.5,HomeInternetAccessRange,61-81,PctHouseholdsNOvehicle,9.3,PctPopNONEnglishHome,18.8,pctPopLEQpovertylevel,19.6,HomeInternetAccessRangeLow,61,HomeInternetAccessRangeHigh,81,LSAD,County,CENSUSAREA,267.582000
id,0500000US13103,STATE,13,COUNTY,103,name,Effingham,Active,30,Inactive,3,Emeritus,0,Shorthand_FIPS,103,region,13103,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,41-60,PctHouseholdsNOvehicle,3.1,PctPopNONEnglishHome,4.6,pctPopLEQpovertylevel,10.5,HomeInternetAccessRangeLow,41,HomeInternetAccessRangeHigh,60,LSAD,County,CENSUSAREA,477.700000
id,0500000US13105,STATE,13,COUNTY,105,name,Elbert,Active,23,Inactive,3,Emeritus,3,Shorthand_FIPS,105,region,13105,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,7.3,PctPopNONEnglishHome,5.6,pctPopLEQpovertylevel,20.5,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,351.055000
id,0500000US13107,STATE,13,COUNTY,107,name,Emanuel,Active,23,Inactive,3,Emeritus,0,Shorthand_FIPS,107,region,13107,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,9.8,PctPopNONEnglishHome,4.5,pctPopLEQpovertylevel,30.8,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,680.604000
id,0500000US13113,STATE,13,COUNTY,113,name,Fayette,Active,279,Inactive,33,Emeritus,13,Shorthand_FIPS,113,region,13113,householdsHalfMileofPublicTransport,136,pctHouseholdsHalfMileofPublicTransport,0.1,HomeInternetAccessRange,61-81,PctHouseholdsNOvehicle,2.4,PctPopNONEnglishHome,11.7,pctPopLEQpovertylevel,8.1,HomeInternetAccessRangeLow,61,HomeInternetAccessRangeHigh,81,LSAD,County,CENSUSAREA,194.342000
id,0500000US13121,STATE,13,COUNTY,121,name,Fulton,Active,13752,Inactive,1083,Emeritus,362,Shorthand_FIPS,121,region,13121,householdsHalfMileofPublicTransport,622783,pctHouseholdsHalfMileofPublicTransport,64.4,HomeInternetAccessRange,61-80,PctHouseholdsNOvehicle,12,PctPopNONEnglishHome,16.6,pctPopLEQpovertylevel,17.8,HomeInternetAccessRangeLow,61,HomeInternetAccessRangeHigh,80,LSAD,County,CENSUSAREA,526.635000
id,0500000US13127,STATE,13,COUNTY,127,name,Glynn,Active,268,Inactive,39,Emeritus,26,Shorthand_FIPS,127,region,13127,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,61-81,PctHouseholdsNOvehicle,6.8,PctPopNONEnglishHome,9.5,pctPopLEQpovertylevel,19.7,HomeInternetAccessRangeLow,61,HomeInternetAccessRangeHigh,81,LSAD,County,CENSUSAREA,419.753000
id,0500000US13131,STATE,13,COUNTY,131,name,Grady,Active,12,Inactive,0,Emeritus,0,Shorthand_FIPS,131,region,13131,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,9.7,PctPopNONEnglishHome,9.9,pctPopLEQpovertylevel,31.1,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,454.527000
id,0500000US13135,STATE,13,COUNTY,135,name,Gwinnett,Active,1842,Inactive,143,Emeritus,42,Shorthand_FIPS,135,region,13135,householdsHalfMileofPublicTransport,187017,pctHouseholdsHalfMileofPublicTransport,22.2,HomeInternetAccessRange,61-81,PctHouseholdsNOvehicle,3.1,PctPopNONEnglishHome,33.2,pctPopLEQpovertylevel,13.8,HomeInternetAccessRangeLow,61,HomeInternetAccessRangeHigh,81,LSAD,County,CENSUSAREA,430.383000
